,tweet_dt,id,username,name,tweet
888,2022-02-13,1495247432271032328,CainMcCoy,🗣That’s Gotta Be Cain!,We ain’t see no 50’s in this dunk contest. The only 50’s on tv this week was Curtis Jackson at the #SuperBowl halft… https://t.co/NrI9nRMyJz
889,2022-02-13,1495247399090106370,criswalkz,クリスチャン,} NBA halftime show was better than the dunk comp 🤣
890,2022-02-13,1495247167317069827,brian_cusa,Brian Saracusa,The dunk contest should be the halftime show at the futures game.
891,2022-02-13,1495247125134913544,nwatkins35_,Nate Watkins,#NFL Halftime Show &gt; #NBA Slam Dunk Competition
892,2022-02-13,1495247052103565312,VMoneyDeeJay,V-Money DeeJay,@BleacherReport It was garbage. I’m gonna rewatch the Superbowl halftime show
893,2022-02-13,1495246930904977411,MoneyBagM0e,〽️⭕️E,@BiasedHouston I WATCHED A DJ KHAILD HALFTIME SHOW FOR THAT WTF https://t.co/n8cgojjWN2
894,2022-02-13,1495246610892312580,Tomas_Verde,Tom Green,The Super Bowl halftime show had more 50s than the NBA dunk contest.
895,2022-02-13,1495246610548371459,BrandiLynn4Ever,Րυɱ૦Ր Һคς ɿ੮ 🏴,"Christian Wives Training for the Superbowl Halftime show...
OPERATION PROTECT THE HUSBANDS EYES https://t.co/IwgtyGrf2E"
896,2022-02-13,1495246517417955334,DannyDoom_us,Nostrad***s,I seen some lil dunker teens at a Magic halftime show go crazy with creative dunks. This is pathetic.
897,2022-02-13,1495246450204229632,Chick_Scott,Chick,Dunk contest is about to be the halftime show
898,2022-02-13,1495246288820047874,waveyxzav,Big WAV’O,they shoulda made this a halftime show this was a joke
899,2022-02-13,1495246036578750467,PamelitaTweets,Pamelita ♥☮∞,📷 Prince - Super Bowl XLI  - Halftime Show 2007 FULL SHOW HD https://t.co/rZ6AcYbWsg 12 minutes Still listed as the… https://t.co/eDIIsTkpNK
900,2022-02-13,1495246005301911561,SteveinQueens1,Drizzy drake rogers,“Why is your bed wet?” Oh I was watching the prince super bowl halftime show and started balling my eyes out
901,2022-02-13,1495245954403819520,RipCitySeabass,Chris,"@DBGyt_ At this point, I’d rather see a halftime trampoline dunking show"
902,2022-02-13,1495245765605736449,shaja991,LJZA,Music was better than this dunk contest n @maryjblige did way better than that weak ass halftime show ar da @SuperBowl last week #NBAAIIStar
903,2022-02-13,1495245650010644481,moribell,Mori Bell,Who’s still rewatching the halftime show? 🙋🏼‍♀️ #SuperBowlLVI
904,2022-02-13,1495245629412544513,HinojosaIs,🦅 Daniel Hinojosa Is Fully vaxxed/boosted ✝️,"Next year, the Super Bowl halftime show will be normal musical guest 🤣🤣🤣 #NFLMemes https://t.co/wn6SDVwiko"
905,2022-02-13,1495245417642143748,Max_Atttack,Max Holtzclaw,This dunk contest is worse than last year’s halftime show dunk contest that was rushed 🥱
906,2022-02-13,1495245261446074369,ChrisMay33,DisMay33,Nearly a week as gone by since the @SuperBowl halftime show. Just wondering if @50cent is ok and if he has caught h… https://t.co/ToWhyOfPBL
907,2022-02-13,1495244951462072324,wasbiggsbrother,.,@howiebling4ever Keedron Bryant halftime show feat. DJ Khaled???
908,2022-02-13,1495244857941520385,gdanielholloway,Daniel Holloway,"@elainelow [looks up from watching Super Bowl halftime show]

Sorry, what did you say?"
909,2022-02-13,1495244679687856131,CottonhamKeiron,Duwhop Cottonham,The #NBA75 HALFTIME SHOW WAS BETTER THAN THE #SuperBowlLVI HALFTIME SHOW💯💯💯💯💯
910,2022-02-13,1495244677649518596,mcmcbeanbean,McBean,@BillSimmons They should just put the dunk contest at halftime and the “halftime” show at the end of the game
911,2022-02-13,1495244652361965573,Sharpinsky,UNITE TO REMOVE THE BLIGHT,"Why are we concerned with Russian shenanigans, when the real American enemies are Dr. Fauci, the CDC &amp; the Super Bowl halftime show?"
912,2022-02-13,1495244601392779269,Paccman420,Almighty Kush,Eminem kneeled at the halftime show cuz his knees weak and his arms are heavy. Y'all thinking too much
913,2022-02-13,1495244517762600963,AngelaDMack,Angela Mack,"If a man had the career that Mary J. Blige has had, he’d have been given the entire Super Bowl and All Star halftim… https://t.co/1PPHWU1PU0"
914,2022-02-13,1495244482639450118,BarbaraWadswo10,Barbara I Wadsworth,"https://t.co/k9buUj1jyT
This is awesome song, I wish we could have @NFL halftime Superbowl show with Rock and Roll,… https://t.co/GvKV09RHYG"
915,2022-02-13,1495244145866256385,stern_elledge,Stern Elledge,Former New York City Mayor Rudy Giuliani Tells Eminem to ‘Go to Another Country’ for Kneeling During Super Bowl Hal… https://t.co/HTEatrUd81
916,2022-02-13,1495244045068738562,hannybgood0626,hannybgood0626,The NBA dunk contest is like the Super Bowl halftime show. It’s good about every 10 years.
917,2022-02-13,1495243856614412288,threestach,Fat in the Hat,"Starting a petition for next year's Super Bowl Halftime show to feature Too Short

https://t.co/kZ59Tmubiq"
918,2022-02-13,1495243820119867395,mob1le_,Iván Rodriguez,This is what it happen after watch halftime show https://t.co/0rrMhhIkPr
919,2022-02-13,1495243385111785475,sarah88831691,sarah,@profgerhardt I enjoyed your article but I think the Xennials have the most right to claim the music @ the halftime… https://t.co/calX64WTD4
920,2022-02-13,1495243375506862084,monkey_viral,Official Page of MonkeyViral.com,#Jay Z BANNED The Game From Superbowl Halftime Show: Game Told Jay 'S**k My D**k' is now trending on… https://t.co/f6Fj5llndi
921,2022-02-13,1495243317029789700,niero570,Jamel Swanson,"Aye that @djkhaled performance rivaled the @superbowl halftime show, say it didn't👏🏾 👏🏾👏🏾"
922,2022-02-13,1495243275602743302,BThooter,.,@whogotps5 They need to bring out flight reacts for the halftime show tomorrow to save the weekend
923,2022-02-13,1495243008249417732,_GLMJ_,GJ,@JohnatanFuerte @porscheFanNYC fwiw the halftime show didn't push anything it was just those guys doing their thing
924,2022-02-13,1495242974015504386,Milesjstroter,Big Miles,This dunk contest is equivalent to a Dj Khalid halftime show
925,2022-02-13,1495242807996420096,alansmithee1964,アラン・スミシー1964,"Michael Jackson - Super Bowl XXVII 1993 Halftime Show (Remastered Perfom... https://t.co/9MacKO0Hin @YouTubeより
マイケル… https://t.co/idQtilSA62"
926,2022-02-13,1495242801000460291,DailyTrix,Daily Trix,"As a single man, I'm disappointed that the sexual anarchy unleashed by the Super Bowl halftime show didn't even last until this weekend."
927,2022-02-13,1495242544527118338,krispy_cta,"krispy, romeo langford good",They should have played footage from a Jetblue Flight Crew halftime show from Celtics preseason
928,2022-02-13,1495242360610902016,danny_r_s,Danny,@warriorsworld It’s whatever the opposite of the Super Bowl halftime show is
929,2022-02-13,1495242120906653707,GriffQC,Griff,@captiv8BTW @just_chiefs @aaronladd0 Viewership would say that nobody cared about the superbowl before Michael Jack… https://t.co/o1nDlPRoJ3
930,2022-02-13,1495241955160121344,StigmabaseO,Stigmabase | ORG,Matthew Stafford wife: Inside 'amazing' Kelly Stafford's brain tumour recovery - Daily Express: Carl Nassib: Las Ve… https://t.co/P8kiV5ZAnN
931,2022-02-13,1495241483405852674,GoDucksMoseley,Rob Moseley,Arizona answers with a 10-0 run and is within 32-30 with 6:59 left in the first half; Wildcats will have one free t… https://t.co/7e987gYReT
932,2022-02-13,1495241194766540804,chuck_ernest,Chuck,I'm sorry sir but it's a YES for me! This is the next Super Bowl halftime show https://t.co/BMS6ZBmKkh
933,2022-02-13,1495240952734044163,Bill_Feldberg,Bill Feldberg,NBA All-Star Saturday halftime show = Super Bowl Halftime show… yeah I said it #NBAAllStar #ALLSTARWEEKEND #AllStarSaturdayNight
934,2022-02-13,1495240932136001539,tonyrockanmare,gwfaille,That was literally the worst halftime show I’ve ever seen lol #NBAAllStar
935,2022-02-13,1495240770525220870,tvontrev,Tevon Francis,Khaled actually had a lit halftime show
936,2022-02-13,1495240760240873472,imonaboateng,"Boat, MD","That was the ""Great Value"" version of the halftime show. #NBAAllStar"
937,2022-02-13,1495240551393759236,ni99anat3,Nate,i’m sorry but NBA ALL STAR “halftime” show was WAAAAY more fire then the super bowl 🤷🏽‍♂️🔥
938,2022-02-13,1495240481282101250,laliliroses_m,🥕 batMNBN,NBA needs to pull off an All-Star perf as big as Superbowl Halftime show. If not as big at least almost half there 🤣
939,2022-02-13,1495240431105462277,KevinFrandsen,Kevin Frandsen,"From an All Time great halftime show, to an all time worst dunk contest! #jta for the win. But this is horrible #DunkContest"
940,2022-02-13,1495240055362781185,PigskinAnnie,PS Annie,@atrupar @sirDukeDevin She's trying to recapture her right wing nutjob cred after she slipped and admitted liking t… https://t.co/pRUOEkL5jl
941,2022-02-13,1495239820037210113,DhavalPatel71,𝘿𝙝𝙖𝙫𝙖𝙡,@kaseekaiser That was the best show..way better than the Halftime Show in the Super Bowl
942,2022-02-13,1495239752336949252,MarkNagi,Mark Nagi,Dr. Dre halftime show and the NBA dunk contest on consecutive weekends?  We go live to bitter Twitter https://t.co/J9MAlVqVJq
943,2022-02-13,1495239617016180741,TezDat_NiGGA,💵Money Gang💵💙💛💙💛,All star weekend had a halftime show during the challenges
944,2022-02-13,1495239551304011780,SbettsStudios,S K B,🤣🤣🤣Family Dollar Halftime Show. https://t.co/x3MJULpyY3
945,2022-02-13,1495238898989084682,ADA_ACES,₳ces,"@ShnazzyNFTs I know you're not on Cardano, but if you're awake, pop into this space. Projects battle rapping each o… https://t.co/XLgb7uL9Hw"
946,2022-02-13,1495238644881399810,thebloodIine,-,@Mattfm8 @BleacherReport I’m 24 years old and I know for a FACT—this is nonsense! 😂✌🏾SuperBowl halftime show &gt;&gt;&gt;
947,2022-02-13,1495238582679883777,_BrandonRose,B-Rad ▲,DJ Khaled Performance at the All Star &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; Super bowl halftime show
948,2022-02-13,1495238445081534464,Karim__Alex,Karim Alex Machane,"Ouais c'était lourd.
Il n'y aura pas de Halftime Show demain, la Mi-temps sera consacrée aux Légendes #NBA75 ; c'es… https://t.co/WOw9X3lLII"
949,2022-02-13,1495238350449651713,jpeaceeee,Jonathan Parrenas Jr.,This dj Khaled halftime show tho....🔥🔥🔥🔥
950,2022-02-13,1495238313590108167,teenypeenylulz,the demon seed of davey jones,same people who r shitting on the halftime show for being “too sexy” r the same people who drool over the cowboys’ cheerleaders
951,2022-02-13,1495238271202312194,incogneato_lisa,Unstable Genius,@atrupar She's trying to compensate for that Super Bowl halftime show she tweeted praised before Eminem took a knee.
952,2022-02-13,1495238237354434562,Freedom4Quebec,rothko schmothko,Watching Micheal Jackson play the halftime show at the Superbowl in 1993. Jennifer Batten's hair was so absurd but… https://t.co/IvNf42RMor
953,2022-02-13,1495237895153721346,MaddieRLS,Maddie Suppa,"My 6yr old daughter: mom, when does the superbowl start?
Me: (mid 2nd 1/4) it’s on, right now          My 5yr old:… https://t.co/sRYXGuDTZc"
954,2022-02-13,1495237851004522500,tmw1951,twallace,@TheView co-hosts were bemoaning the racial inequality in the NFL and how wonderful the halftime show was. First th… https://t.co/dpn4hWVaoS
955,2022-02-13,1495237813012422660,Luke19_Ten,Luke Perstrope,"NFL 2K5 is still ahead of all the Maddens.

The Crib! Chris Berman halftime show! Celeb teams! Man, that was a grea… https://t.co/9dLFnVb7zd"
956,2022-02-13,1495237246810742784,SammyGilly1,SG2112,@AdamSchefter Still better than the halftime show... https://t.co/yDeNZB1qiQ
957,2022-02-13,1495237050525618177,ValerieHogan,Valerie Hogan,"Rudy Giuliani Says Eminem &amp; Snoop Dogg ‘Encouraged Cop Killing’ at Super Bowl Halftime Show #SmartNews.

This guy i… https://t.co/76PyQAwjbs"
958,2022-02-13,1495237015486578688,ISEEROB,Rob,"Twitter fight...
Super Bowl Halftime Show vs
NBA and DJ Khalid...
Who won?
Go"
959,2022-02-13,1495236889791676418,JohnatanFuerte,Johnathan Strong,@porscheFanNYC This is why I didn’t even bother to watch the halftime show last week. Wokeism killed the sentiment… https://t.co/VdytJh3JGi
960,2022-02-13,1495236791707779084,DankGameAlert,🦡Craig Hanson,"so that wasn't a ""halftime"" show so much as an intermission prior to the dunk contest🥇got it...
#NBAAllStar #SlamDunk"
961,2022-02-13,1495236713026834434,villaraawr,Paola Villalobos,"Mary J. Blige  tiene un Halftime show de la NFL y un NBA All Star en menos de una semana.

#Queen
#NBAAllStar"
962,2022-02-13,1495236393265950721,CHM2KXX,Cut His Mike - The Return,"@Mediaite Ever since Not-Condemning-the-Negro-Super-Bowl-Halftime-Show-Gate, Owen$ is desperate to un-revoke her “G… https://t.co/vXbjjerx6x"
963,2022-02-13,1495236356292943872,LiLT_R8drN8tion,L8KER DAWG 🏀🐾🏈,LUDA &amp; Mary J Blidge made that performance 🔥🔥 TIMES BETTER!!! DJ Khaled sucked 😝👎🏼 The Super Bowl Halftime show was WAAAYYYY BETTER🔥🔥🔥🔥🔥
964,2022-02-13,1495236197949526020,pember_emily,Emily Pember,https://t.co/GQMuokIvaW
965,2022-02-13,1495236043221647363,1_love22,Pam Hurd,@77WABCradio @RudyGiuliani I guess it was ok when U.S Capitol Police were killed J6. Rudy Giuliani didn't have a pr… https://t.co/3sVoh2FOfy
966,2022-02-13,1495235980818796547,LNRCHA13,LNRCHA,Give us a DJ Khaled Super Bowl Halftime Show
967,2022-02-13,1495235925000921091,lordangelh,Street Clothes Angel,That super bowl halftime show hit home for me😂😂 https://t.co/qp8NCMlEtQ
968,2022-02-13,1495235785481760770,AndrewBucholtz,Andrew Bucholtz,@bbhrusty He did in 2020! https://t.co/NvvQKpoGxX
969,2022-02-13,1495235730305654785,detour2destiny1,detour2destiny,@BleacherReport This had to be the worst halftime show ever. Luda and Mary were good but the others…No.
970,2022-02-13,1495235705693474829,mikey_mike1212,Michael Martone,Has anyone ever performed at the halftime show and all-star weekend back to back ?? Less than a week apart?! Give h… https://t.co/oqCbgVgzYp
971,2022-02-13,1495235593898323968,SpeakBigT,Terance Williams,The NBA said nah we got to have somewhat of a halftime show since the NFL want to flex 😭
972,2022-02-13,1495235579482619907,AutoYahpo,Its Yahpo!!,First the Super Bowl Halftime Show now they Turn the All Star Game Out!!! That’s kuz this the month of Black Excell… https://t.co/mQy7duewXS
973,2022-02-13,1495235566207520769,SirBenergy,SirBenergy,Give DJ Khaled a Super Bowl Halftime show!!!
974,2022-02-13,1495235441473339394,bkbrown404,MaDonna Chavis,@BleacherReport TNT Blacked out the whooole halftime show😡!!! Wack AF for that!!!
975,2022-02-13,1495235418605953024,berryls,LBerry,@GeorgeTakei This is two planned right-wing talking points that went astray.  There was no sex in the halftime show… https://t.co/uorLTG040t
976,2022-02-13,1495235318705963009,whatisbestnow,Best App,"What's #Best on https://t.co/N2a7jotnp4 ?
Mary J. Blige On Historic Halftime Show Special Connection To Super Bowl… https://t.co/fYPnY8UuKP"
977,2022-02-13,1495235305196204034,JohnPaulSr25,J. Sivels Sr.,All Star halftime show going crazy!! Great job @djkhaled @Ludacris @maryjblige @LilTunechi @lilbaby4PF @Migos… https://t.co/YN1kMo5NUL
978,2022-02-13,1495235285986205696,BestTLD,.Best Top-Level Domain,"#Best of the day on https://t.co/yDTLVmXMbb
Mary J. Blige On Historic Halftime Show Special Connection To Super Bow… https://t.co/afWhVuftOF"
979,2022-02-13,1495235274158260238,sixboys12,sixboys,"SuperBowl LVI Halftime Show ft. Dr. Dre, Snoop Dogg, 50 Cent, Mary J. Bl... https://t.co/A9o8pDoIrW via @YouTube"
980,2022-02-13,1495235261470494725,FremontCyril,CYRIL FREMONT,"What's #Best on https://t.co/wNcTtVfEg3 ?
Mary J. Blige On Historic Halftime Show Special Connection To Super Bowl… https://t.co/OtkSHzUgAD"
981,2022-02-13,1495235214880161796,Young___Sheed,Dark ⚫️ Knight 🦅🦇🦁,We watched the same halftime show? https://t.co/c5JTHVbtco
982,2022-02-13,1495235193598361603,T__relll,Rell,Halftime show was tough
983,2022-02-13,1495235143983931393,iheart671,iHeart671,I really want @djkhaled to do the @NFL superbowl halftime show next year!!!! That all star performance was 🔥🔥🔥🔥 I need more of that!!!!
984,2022-02-13,1495235135331082245,LenPeralta,Len Peralta | Former Stylus Of Steel,DJ Khaled literally did a commercial for himself during the #NBAAllStar halftime show. It feels like a very Simpson… https://t.co/SuMqOd63gW
985,2022-02-13,1495235082629652488,4qd9xd74q8,🐐,All Star Halftime Show &gt; Super Bowl Show  ( just 22 ) https://t.co/sLcYCc6Dq9
986,2022-02-13,1495235033220665347,Yeboy_Jay, 𝕐𝕦𝕣𝕣_𝕁𝕒𝕪𓅓,@HKhan2K Bron winning easily if he goes up on halftime show
987,2022-02-13,1495235018657976320,DrinkGodDrinks,justino,@LowKeyUHTN And the money that goes into the Super Bowl halftime shows is 100x more than they put into this show
988,2022-02-13,1495234970373210115,VirginiaHansom,Virginia Hansom,This DJKhalid #NBAAllStar performance is giving…struggle Super Bowl Halftime show. Khalid is worst than P. Diddy be… https://t.co/VOulhZXw8X
989,2022-02-13,1495234915549466626,DeeDee1581,David Taylor,"After watching THAT, it makes me appreciate the Super Bowl Halftime Show that much more
WHY #DJKhaled is still yelling?!!?
#NBAAllStar"
990,2022-02-13,1495234865058529282,ErinFaith_,Erin B.,This halftime show has Lebron written all over it 😂
991,2022-02-13,1495234837376024578,HEY_KYLE_,Kyle Yanalunas,"NBA ALL-STAR MUSIC PERFORMANCE, HOLY SHIT!!!! THAT JUST CRUSHED THE SUPER BOWL HALFTIME SHOW LAST WEEKEND!!! 🤯🤯🤯… https://t.co/piop4WLfLY"
992,2022-02-13,1495234763044626434,TheRealStuart_,Stuart “BOOSTED” Harrison 💉,"@russbengtson Oh, great - just wait ‘till all the Karens hear about it and complain to the NBA manager about the “halftime show” again 🤨"
993,2022-02-13,1495234747626369025,K_Ten_,Keith S. 🇵🇦🇬🇩,Someone bring this tweet back when DJ Khaled does the Super Bowl halftime show in 2030
994,2022-02-13,1495234733655179264,MikeMcWriter,Michael McClymont,That pop when Luda showed up. ASG Weekend concert was like a mini SB halftime show.
995,2022-02-13,1495234712260030478,BKNetsTweets,Expert Nets Analyst,@NetsVsTheNBA Afraid not Allstar halftime show&gt; Super Bowl halftime show
996,2022-02-13,1495234640730226689,jason_sc1,Jason ✈️〽️🥃,@mollyhannahm After last weekends great Halftime show I don’t know what the f that was tonight. 🙄💩
997,2022-02-13,1495234633360936961,PatrickS217,Patrick S.,"Worst halftime show ever 
#NBAALLSTAR2022  #DJKhaled"
998,2022-02-13,1495234610090840066,Queenhon23,Queen Hon 👸🏽,That performance at #AllStar Saturday night can compete with #SuperBowl halftime show .. imo 👀 #NBAnaSPORTTV #NBAAIIStar #NBA75 #NBAonTNT
999,2022-02-13,1495234588502900738,jerej2424,Dirk Diggler,@SbettsStudios Great Value Super Bowl halftime show
1000,2022-02-13,1495234556395413508,Brendo18,Mr. Homn,Whichever league hires The Electric Mayhem to be their halftime show would have my uPmost respect and affection
1001,2022-02-13,1495234526141943815,David0sterhoudt,David Osterhoudt,Drummond pulling a Steve Nash by saying that the halftime show was going crazy
1002,2022-02-13,1495234505883406337,GriffinGuyPete,The Real Peter Griffin,@NickAdamsinUSA He should have been in the halftime show instead of Eminem!
1003,2022-02-13,1495234458739527682,cozyRicks,LaRue,That was better than the Super Bowl halftime show *invisible ink*
1004,2022-02-13,1495234449927131136,Champagne_Jefe,Jefe,@Itsz_Shawn Think it’s cause we knew who was at the halftime show and this was more of a surprise
1005,2022-02-13,1495234439806341122,_kevtowers,🦂,…did dj khaled and the nba just top the super bowl halftime show??
1006,2022-02-13,1495234432403451906,Bonita_Aminata,Dr. Sharie,"I’m not going to say better than the super bowl halftime show but I appreciate Mary, Wayne, and Luda.. honorary mention: Migos.  #NBAAllStar"
1007,2022-02-13,1495234399553556486,lakerboost,lakerboost,The NBA Halftime show really competing with SuperBowl LVI 👀🔥
1008,2022-02-13,1495234388895752206,shan_yuga,Cifer04,"@SAINTNET1 I really liked all the events, it's just this extra shit that's boring. That drinking game with Steph &amp;… https://t.co/iFsqDj8JCU"
1009,2022-02-13,1495234358533259269,tortillablanket,candace parkour 👻🔮,adam silver wanted to compete w/ the super bowl halftime show and got *different* homophobes and abusers to perform how innovative
1010,2022-02-13,1495234342016139269,princessBhatia,m.b.,The #NBAAllStar show giving the Superbowl halftime show some serious competition 🤭🏀 #LUDA @Ludacris 🔥 @djkhaled
1011,2022-02-13,1495234333589733380,TFPWillEat,Francis in Glendale,Super Bowl LVI Halftime Show vs NBA All Star Saturday Night Halftime Show https://t.co/OX3tJyoLg9
1012,2022-02-13,1495234310739152898,WhatAJerkChef,L.A.’s Caribbean👨🏾‍🍳Chef🥘,Next #NBAAIIStar they need to have @SC @kanyewest and Rocafella do the halftime show! #AllstarWeekend2022
1013,2022-02-13,1495234305328513036,Lakers11_,LakersAllDay,Lil Baby nba halftime performance stole the show.
1014,2022-02-13,1495234286152265730,PLAMKR1,'Tree,@minakimes That was his version of “hold my beer” after people were upset about the super bowl halftime show
1015,2022-02-13,1495234284726239235,artisttheme,Stan Jones,I wish Post Malone did the halftime show. Motley Crew is a tough record.
1016,2022-02-13,1495234276249452546,JDJ_901,Jeremy,That DJ Khaled set was as good as the Super Bowl halftime show #NBAAllStar
1017,2022-02-13,1495234269295296514,OnawaYt,Onawa🤝⁉️,"@WolvesGotNext Hear me out, if any of y’all know who Bone Thugs n harmony are… they will do the halftime show tmr.… https://t.co/hyYUFSJZgW"
1018,2022-02-13,1495234266287984651,abenawra,🅰️njali,First that excellent Super Bowl Halftime show and now the @djkhaled and friends show at #NBAAllStar 💯 https://t.co/gXT230p2an
1019,2022-02-13,1495234249250668547,MeSunLover,Terri Hillman,Best #NBAAIIStar halftime show - better than the superbowl halftime! @maryjblige @djkhaled @chancetherapper @QuavoStuntin @LilTunechi
1020,2022-02-13,1495234218934292485,NateHancock21,Nate Hancock,The NBA should have just played a video of the Super Bowl Halftime show instead of whatever this is.  #NBAAIIStar
1021,2022-02-13,1495234214471651328,stunnatrillz_1,LOAS...🗣,all star show&gt;super bowl halftime show
1022,2022-02-13,1495234208557641728,Deezyjacques,🇮🇹👵🏾👴🏾,The NBA Halftime show for the Allstar games was horrible.
1023,2022-02-13,1495234206422683650,Shel_Isaac,Sheldon Isaac | the Photosapien,#NBAAllStar Saturday Night halftime show with DJ Khaled and Luda and friends https://t.co/HYENzzzGs1
1024,2022-02-13,1495234197887324163,waldemarjr15,Waldemar,@robcarpenter81 Halftime show with DJ Khaled was fire!
1025,2022-02-13,1495234190123708416,AudaciousPrayer,Audacious,Anyone else notice that out of place transition during the halftime show? #NBAAllStar #Cavs #ALLSTARWEEKEND
1026,2022-02-13,1495234187846062081,lightskinCP3,Kevin Porter Jalen Green stan acc,washed the SB halftime show https://t.co/3cvfEe9YNP
1027,2022-02-13,1495234187020103680,Sweettie_143,💙💛🏀(42-17),"Super Bowl halftime show &gt; NBA boring half time show
BTW fck y’all salty Cleveland fans for booing Steph Curry😡"
1028,2022-02-13,1495234181990920192,Nub53,Scottie D,"@NBAonTNT the NFL can have a halftime show with some of the best rappers ever and no foul language , but the NBA Al… https://t.co/qXtWk2q7QV"
1029,2022-02-13,1495234161505931268,PrimoFinesse___,FinesseTheWorld💫,I wonder who gonna do the halftime show for the all star game tomorrow 🤔
1030,2022-02-13,1495234161061281794,zack_seth,Jack of all ♻️ 🌿,@CollinSexton02 What a show it’s been. Bad ass halftime show. #AllStarNBA
1031,2022-02-13,1495234126936481795,BlindBeaver80,Brandon,@OGTokeninvestor @XRPcryptowolf I'm old (41) and white and I'm now offended (not really) cause that halftime show was fucking awesome!
1032,2022-02-13,1495234111560105986,AnthonyHaluska,Anthony Haluska,NBA All Star show is the Super Bowl Halftime Show off https://t.co/8VgsLP8isd
1033,2022-02-13,1495234110700281856,whiff17,Andrew Whiffen,NBA Allstar halftime show and the Super Bowl half time show is not comparable. Dj Khaled gotta stick to producing a… https://t.co/bNJfRSHFow
1034,2022-02-13,1495234108955537410,DiantePapy,Champion Mon Frére 🇸🇳,C’est moi ou ils ont essayé de faire la même chose que le halftime show du superbowl là ??? 😭
1035,2022-02-13,1495234106430566405,tybury23,Ty,The #NBAAllStar halftime show was an all time terrible show.
1036,2022-02-13,1495234091540697090,ericmurr0,eric,nba halftime show&gt;&gt;&gt; nfl halftime
1037,2022-02-13,1495234088923451396,yungk0ala,-,that year they had sting for the halftime show though …. LMFAO
1038,2022-02-13,1495234077947047953,faceoff721,faceoff72,Halftime show All Star weekend better than the Super Bowl halftime time show https://t.co/9WRzeXUeff
1039,2022-02-13,1495234060872036375,austinw_93,AW.,I hope whoever tweeted Khaled’s performance was better than this past Super Bowl Halftime Show gets the worst ratio… https://t.co/mEs4w9BuK4
1040,2022-02-13,1495234050319073284,ThatsKingWest,"Calm Down, Calvin",Okay I want DJ khaled to never do another halftime show mini concert none of that on national television ever again
1041,2022-02-13,1495234027699245056,GentryMicole,SolarSolez,@NFL  make sure @djkhaled gets his run at the Super Bowl halftime show next time that thing is Miami
1042,2022-02-13,1495234027690754052,MaggieGray,Maggie Gray,"I thought the Super Bowl halftime show was the ultimate high school/college nostalgia bomb…

and then Ludicrous showed up on my TV."
1043,2022-02-13,1495234020422131713,wanya_x,Wa,That halftime show was super ass
1044,2022-02-13,1495234010984890376,datwaydatguy,GamertagBILL,@djkhaled set at #NBAAllStar tonight was better than the #NFL halftime show.  #nba #ALLSTARWEEKEND #20yearstoolate… https://t.co/TCwOkvUu8V
1045,2022-02-13,1495233973995417603,Beatkill_187,QueenOfDetroit,"No cap...
Dj Khaled and Friends 
Was better than the super bowl halftime show 
🤷🏾‍♀️"
1046,2022-02-13,1495233969960411139,ivy_lauren4,Ivy Lauren Strantz,Everyone out here talking about the super bowl halftime show and I’m gonna tell y’all that NBA All Star concert jus… https://t.co/ZTuBWTXXNo
1047,2022-02-13,1495233962519707652,Uncle_RC,RUI ルイ,Mary J Blige after performing at #SuperBowl halftime show and at #NBAAllStar https://t.co/aN4TimQodO
1048,2022-02-13,1495233954701529094,Mahmood24_,VEGETA Antetokoúnmpo 🏀,Sinon DJ Khaled il vient de prévenir celui qui doit faire le halftime show demain 🥱🥱🔥🔥
1049,2022-02-13,1495233952524771328,eshamo,aisha irving,"Good halftime show, DJ Khaled!#ALLSTARWEEKEND"
1050,2022-02-13,1495233948988805123,__heyjulie,julie,Ok but why was this nba all star performance with dj khaled better than the super bowl halftime show 🔥🔥🔥
1051,2022-02-13,1495233947667554307,KieshaNicoleee,Kiesha Nicole,That was better than the Super Bowl halftime show in ATL
1052,2022-02-13,1495233938280833031,SaifFromHTX,Saif💯,Mary J Blige in the Super Bowl halftime show AND All Star weekend not long after season two of Power Book II Season 2
1053,2022-02-13,1495233932207480837,jamia_miaa_,Jamia 💎,"See DJ Khaled could do a Super Bowl halftime show, he done did songs with everybody."
1054,2022-02-13,1495233929258979330,BurtskiHD,Adam Burt,NBA blew out the NFL with both their skills comp weekend compared to the Pro Bowl and their performances were bette… https://t.co/Ta5zDWiBs5
1055,2022-02-13,1495233929086971908,_Sacrilegious,Mr. GQ Smooth,"If you think the NBA All Star show was better then the super bowl halftime show, you’re fucking nuts!!"
1056,2022-02-13,1495233924636815363,DBIMGMTGROUPLLC,Anthony (Mr.Operations) Lewis🇺🇸,The @NBA On TNT AllStar Weekend has a better show than the @NFL Superbowl Halftime show. @maryjblige the Queen of H… https://t.co/plTFxkiUpQ
1057,2022-02-13,1495233893263368192,AnthonyIrwinLA,Anthony F. Irwin,Between the super bowl halftime show and that I'm just sitting here living my high school best life
1058,2022-02-13,1495233892814659585,RCLvonte,PCV,what a horrible halftime show thats kinda remarkable
1059,2022-02-13,1495233890042187776,charliewood_44,Gary,Did the #NBAAllStar halftime show just bring out everyone who didn’t make the Super Bowl halftime show?
1060,2022-02-13,1495233884501557250,itsmarcussmith,Marcus Smith,Now that halftime show sucked. #NBAAllStar
1061,2022-02-13,1495233872614891520,KD50747237,KD,#NBAallstarweekend that halftime show was wack😂😂😂
